loan_id,age,annual_income,employment_length,home_ownership,credit_score,credit_utilization,num_delinquencies,num_credit_lines,debt_to_income,months_since_last_delinq,loan_amount,loan_purpose,interest_rate,loan_term,default
LN-006805,50,40533.5,1,RENT,679,0.6428,0,7,0.117,,8700.0,medical,0.0987,36,0
LN-006806,36,49613.28,7,RENT,622,0.2381,0,8,0.4043,,12200.0,small_business,0.1648,36,0
LN-006807,55,25231.98,1,MORTGAGE,678,0.3762,1,8,0.2108,,14200.0,debt_consolidation,0.1102,36,0
LN-006808,32,80838.06,3,MORTGAGE,705,0.2762,0,10,0.374,14.3,27400.0,other,0.0954,36,0
LN-006809,51,57665.74,5,RENT,665,0.26,0,6,0.458,47.2,23700.0,debt_consolidation,0.1238,36,0
LN-006810,37,60301.36,1,OWN,768,0.3482,0,5,0.2101,,20100.0,debt_consolidation,0.0608,60,0
LN-006811,46,69642.77,3,MORTGAGE,728,0.5532,0,2,0.1866,25.4,15300.0,home_improvement,0.0921,36,0
LN-006812,36,35050.7,10,RENT,681,0.0556,0,10,0.1284,31.6,24500.0,debt_consolidation,0.1313,36,0
LN-006813,42,20714.0,5,RENT,492,0.2266,0,16,0.4376,,6200.0,home_improvement,0.2206,36,1
LN-006814,29,91527.16,3,RENT,662,0.0283,0,12,0.1473,17.6,26100.0,home_improvement,0.141,36,0
LN-006815,44,77903.88,7,RENT,730,0.275,0,8,0.5184,40.1,32000.0,small_business,0.1184,36,0
LN-006816,42,37376.02,10,RENT,657,0.5336,0,8,0.4629,,10000.0,home_improvement,0.1354,36,0
LN-006817,35,65871.83,7,RENT,704,0.2328,3,8,0.3928,,31900.0,medical,0.0864,60,1
LN-006818,41,109620.98,2,OWN,662,0.2713,2,7,0.2332,8.4,24500.0,debt_consolidation,0.1608,36,0
LN-006819,43,102050.24,5,MORTGAGE,698,0.4079,0,9,0.3564,57.3,10200.0,car,0.1303,36,0
LN-006820,34,36726.9,3,MORTGAGE,792,0.475,0,16,0.3464,73.3,26600.0,debt_consolidation,0.0808,36,0
LN-006821,40,21093.99,2,MORTGAGE,742,0.2357,0,3,0.2609,24.1,29100.0,medical,0.0809,36,0
LN-006822,29,23380.81,3,MORTGAGE,576,0.3318,1,6,0.2167,,32900.0,small_business,0.188,60,1
LN-006823,70,42743.16,7,OWN,547,0.2135,0,5,0.2475,48.3,26800.0,other,0.1926,36,0
LN-006824,54,123919.85,2,RENT,715,0.1386,3,6,0.1819,79.3,30300.0,debt_consolidation,0.1364,60,0
LN-006825,45,33287.35,10,MORTGAGE,773,0.088,0,9,0.4107,36.0,21700.0,other,0.0758,36,0
LN-006826,56,36033.46,10,OWN,547,0.562,2,12,0.65,,18000.0,home_improvement,0.1945,36,1
LN-006827,21,35591.19,2,OWN,663,0.3939,0,8,0.1809,,4600.0,debt_consolidation,0.1514,36,1
LN-006828,21,37457.47,1,RENT,850,0.4678,1,6,0.3527,,9800.0,other,0.055,60,0
LN-006829,37,51188.18,10,OWN,658,0.2305,2,7,0.3521,7.4,30900.0,debt_consolidation,0.1502,36,1
LN-006830,25,23908.04,1,MORTGAGE,850,0.4427,0,13,0.5665,37.7,27900.0,car,0.055,60,1
LN-006831,39,98776.6,7,RENT,614,0.1475,0,14,0.2596,,13500.0,home_improvement,0.1561,60,0
LN-006832,44,47245.25,0,RENT,628,0.4576,0,5,0.2225,,3800.0,home_improvement,0.145,36,0
LN-006833,53,228086.62,1,MORTGAGE,623,0.1916,0,13,0.2026,8.7,12900.0,other,0.1865,60,0
LN-006834,28,25485.31,1,RENT,577,0.253,1,9,0.65,,16300.0,other,0.1963,36,1
LN-006835,46,133775.69,2,RENT,544,0.0636,0,10,0.5168,28.9,8500.0,car,0.24,60,0
LN-006836,42,118753.74,10,RENT,662,0.4712,0,7,0.1575,80.8,21000.0,medical,0.1426,36,0
LN-006837,46,40255.0,1,MORTGAGE,691,0.2592,1,8,0.5814,,34400.0,home_improvement,0.121,60,1
LN-006838,35,40658.52,1,OWN,622,0.1166,0,11,0.273,83.7,11000.0,debt_consolidation,0.1552,60,1
LN-006839,58,29650.12,5,OWN,641,0.3612,0,8,0.2713,62.3,27300.0,home_improvement,0.1524,60,0
LN-006840,40,29854.99,10,MORTGAGE,795,0.1677,0,7,0.1591,39.2,9800.0,medical,0.0609,36,0
LN-006841,63,51515.42,2,OWN,757,0.1586,3,7,0.5152,66.7,22900.0,other,0.1207,60,1
LN-006842,32,52178.07,7,MORTGAGE,659,0.4619,0,9,0.2507,48.5,9000.0,medical,0.1385,36,0
LN-006843,50,19704.2,0,MORTGAGE,714,0.1183,0,7,0.3339,,25700.0,other,0.0727,60,1
LN-006844,41,204046.5,7,MORTGAGE,549,0.2099,0,7,0.1306,46.1,24500.0,other,0.1477,36,0
LN-006845,38,44103.3,7,RENT,701,0.1895,0,6,0.3012,,25500.0,small_business,0.1271,60,0
LN-006846,49,53603.38,10,MORTGAGE,675,0.085,2,6,0.1099,66.7,34800.0,other,0.1427,36,0
LN-006847,38,35392.58,5,RENT,650,0.114,1,4,0.2773,36.5,17200.0,debt_consolidation,0.1361,36,0
LN-006848,21,43905.47,10,OWN,682,0.3561,0,7,0.2154,,13500.0,debt_consolidation,0.109,36,0
LN-006849,21,41575.78,2,RENT,669,0.114,0,7,0.1692,,4500.0,home_improvement,0.1298,60,0
LN-006850,57,51443.62,7,RENT,574,0.228,2,9,0.387,66.9,2300.0,medical,0.1969,36,0
LN-006851,56,51084.99,7,RENT,814,0.2606,0,3,0.1879,38.8,12600.0,debt_consolidation,0.055,36,0
LN-006852,64,83526.55,1,RENT,756,0.3243,2,6,0.3356,37.8,29000.0,debt_consolidation,0.0731,36,0
LN-006853,41,59061.35,10,OWN,648,0.3352,0,7,0.2855,70.0,5800.0,debt_consolidation,0.1413,36,0
LN-006854,26,78634.81,7,MORTGAGE,539,0.2712,1,11,0.2692,68.2,25200.0,debt_consolidation,0.1945,60,1
LN-006855,36,51231.69,10,RENT,483,0.3872,0,6,0.65,73.2,28300.0,home_improvement,0.2456,36,1
LN-006856,42,59204.42,2,MORTGAGE,840,0.2714,1,9,0.3987,2.9,10900.0,debt_consolidation,0.055,36,0
LN-006857,29,44587.85,10,MORTGAGE,666,0.1421,0,8,0.4162,,19200.0,other,0.0843,36,1
LN-006858,61,94076.83,2,RENT,741,0.2606,0,11,0.2445,48.1,15300.0,medical,0.16,36,0
LN-006859,68,62540.74,10,RENT,604,0.2804,0,10,0.287,,8800.0,debt_consolidation,0.18,60,0
LN-006860,47,46871.03,0,RENT,655,0.2197,1,8,0.1236,,34000.0,small_business,0.1552,36,0
LN-006861,41,46039.45,5,MORTGAGE,659,0.3847,0,5,0.1932,,20800.0,debt_consolidation,0.1467,36,0
LN-006862,26,48264.73,0,MORTGAGE,699,0.3502,1,12,0.2301,,26400.0,other,0.1165,36,0
LN-006863,60,52484.14,7,RENT,687,0.1304,0,10,0.3054,12.2,25300.0,debt_consolidation,0.1291,60,0
LN-006864,42,49820.58,2,MORTGAGE,606,0.041,0,7,0.1363,,17300.0,debt_consolidation,0.1963,60,0
LN-006865,38,36853.1,10,MORTGAGE,605,0.4558,0,11,0.3426,37.3,23800.0,debt_consolidation,0.1727,36,0
LN-006866,47,81547.45,10,RENT,673,0.3291,0,6,0.2638,,12100.0,other,0.1025,60,0
LN-006867,34,84697.86,2,MORTGAGE,539,0.153,0,4,0.3072,74.2,18000.0,debt_consolidation,0.2111,36,0
LN-006868,43,150288.81,7,RENT,614,0.5356,0,8,0.4662,,23600.0,other,0.1712,36,0
LN-006869,24,35875.94,5,RENT,667,0.3478,0,8,0.152,77.8,28000.0,debt_consolidation,0.1454,60,0
LN-006870,55,76869.41,3,RENT,711,0.2591,0,12,0.2395,,16900.0,other,0.1215,36,0
LN-006871,40,16391.49,2,RENT,800,0.1821,1,12,0.2434,26.5,31600.0,debt_consolidation,0.0923,60,1
LN-006872,55,84747.02,1,MORTGAGE,641,0.3032,3,13,0.1845,66.6,18200.0,medical,0.1763,36,0
LN-006873,39,21505.21,0,MORTGAGE,682,0.5131,1,7,0.2718,,33400.0,small_business,0.1279,36,1
LN-006874,40,28549.69,3,RENT,530,0.4174,0,4,0.236,,7100.0,debt_consolidation,0.1931,60,1
LN-006875,27,62902.12,5,OWN,706,0.2801,0,7,0.2714,,25000.0,home_improvement,0.1151,36,0
LN-006876,51,35493.35,3,RENT,607,0.2029,0,5,0.2264,4.7,24200.0,home_improvement,0.1438,36,0
LN-006877,31,32695.34,10,RENT,655,0.1961,0,5,0.1472,42.8,21700.0,other,0.0854,60,0
LN-006878,36,38526.84,0,MORTGAGE,718,0.2236,0,10,0.2028,,6300.0,debt_consolidation,0.1203,36,0
LN-006879,42,79839.66,10,MORTGAGE,721,0.7006,2,12,0.1653,,17100.0,car,0.084,36,0
LN-006880,43,29444.6,7,OWN,563,0.2111,0,4,0.1456,42.6,31900.0,home_improvement,0.195,36,0
LN-006881,21,49886.57,7,RENT,744,0.1751,1,8,0.2749,6.6,23400.0,debt_consolidation,0.0608,60,0
LN-006882,39,41060.68,3,RENT,676,0.4433,0,6,0.2521,,22300.0,home_improvement,0.1463,60,0
LN-006883,51,84282.92,1,MORTGAGE,781,0.2869,0,8,0.2981,,6300.0,home_improvement,0.055,60,0
LN-006884,37,85712.42,10,MORTGAGE,796,0.4533,0,8,0.2945,56.4,33700.0,small_business,0.1024,60,0
LN-006885,39,17134.19,7,MORTGAGE,808,0.4778,0,10,0.4427,75.1,12900.0,car,0.064,60,0
LN-006886,43,96477.55,7,MORTGAGE,566,0.1416,0,10,0.5969,,17000.0,car,0.1917,36,1
LN-006887,40,35722.87,1,RENT,712,0.1949,0,8,0.3013,,19400.0,other,0.132,36,0
LN-006888,29,59383.72,5,MORTGAGE,553,0.0396,0,8,0.114,,29600.0,medical,0.1842,36,0
LN-006889,41,29338.47,3,MORTGAGE,784,0.0923,1,10,0.228,75.2,28300.0,other,0.0899,60,0
LN-006890,53,64387.88,5,MORTGAGE,795,0.1177,0,7,0.4573,2.1,26900.0,debt_consolidation,0.0604,36,0
LN-006891,29,238186.53,7,RENT,758,0.1359,0,13,0.2241,33.0,30100.0,debt_consolidation,0.0945,36,0
LN-006892,37,55620.07,1,OWN,646,0.213,0,13,0.1246,63.9,6300.0,other,0.1663,60,0
LN-006893,25,39108.35,1,MORTGAGE,723,0.3986,0,10,0.292,34.8,22000.0,car,0.0698,36,0
LN-006894,53,44833.16,0,RENT,635,0.2931,0,8,0.199,48.2,14800.0,debt_consolidation,0.1393,60,0
LN-006895,40,21345.2,1,RENT,681,0.2507,0,13,0.1345,9.0,19100.0,medical,0.1314,60,0
LN-006896,31,122930.93,1,MORTGAGE,672,0.3352,0,8,0.3007,18.6,23900.0,debt_consolidation,0.1122,36,0
LN-006897,43,62176.34,0,OWN,520,0.1834,0,9,0.1927,64.2,28600.0,home_improvement,0.2354,36,1
LN-006898,27,27464.82,2,MORTGAGE,615,0.2244,1,3,0.5267,60.7,6300.0,debt_consolidation,0.153,36,1
LN-006899,29,28006.98,5,OWN,850,0.5829,0,11,0.2129,,33300.0,debt_consolidation,0.055,36,0
LN-006900,24,52008.86,7,RENT,673,0.3583,1,7,0.65,,34300.0,other,0.1345,60,1
LN-006901,29,90147.03,2,RENT,692,0.2129,2,12,0.2046,,9600.0,small_business,0.1446,36,0
LN-006902,58,25832.95,0,MORTGAGE,679,0.2079,0,8,0.5471,,11900.0,car,0.1674,60,1
LN-006903,33,100513.33,7,RENT,647,0.2256,1,11,0.2608,67.2,15800.0,home_improvement,0.1332,60,0
LN-006904,47,48777.28,2,RENT,682,0.165,0,4,0.5773,,9600.0,other,0.1418,36,0
LN-006905,31,29491.4,1,MORTGAGE,647,0.4463,0,5,0.3152,41.8,17800.0,debt_consolidation,0.155,36,1
LN-006906,51,38924.76,3,RENT,497,0.0818,2,7,0.4009,,32900.0,home_improvement,0.236,36,1
LN-006907,29,147138.9,10,RENT,742,0.1036,0,7,0.65,,5200.0,debt_consolidation,0.09,36,0
LN-006908,42,22405.73,2,RENT,809,0.259,0,8,0.0649,71.7,11500.0,debt_consolidation,0.055,36,0
LN-006909,42,33218.57,10,RENT,586,0.2431,1,5,0.4455,48.6,6700.0,home_improvement,0.1947,36,1
LN-006910,69,91267.51,1,RENT,646,0.3146,0,3,0.2664,,30800.0,other,0.1176,36,0
LN-006911,49,58681.17,0,RENT,799,0.1862,0,12,0.3635,45.0,32500.0,small_business,0.055,36,0
LN-006912,34,32056.51,1,OWN,618,0.2589,0,10,0.1503,28.4,23300.0,other,0.1013,36,0
LN-006913,50,91938.57,7,MORTGAGE,711,0.11,1,10,0.3328,,12800.0,car,0.1088,60,0
LN-006914,67,94596.66,3,MORTGAGE,850,0.1494,1,11,0.65,70.7,5800.0,home_improvement,0.055,60,0
LN-006915,22,62870.63,5,RENT,730,0.1069,0,11,0.2826,74.3,4700.0,debt_consolidation,0.1045,36,0
LN-006916,31,35687.72,10,RENT,685,0.0691,0,10,0.2121,76.5,26200.0,medical,0.1144,36,0
LN-006917,39,39144.58,3,OWN,750,0.4628,0,15,0.3542,1.1,33700.0,other,0.0891,36,0
LN-006918,36,61132.91,0,MORTGAGE,742,0.2971,0,10,0.3639,,8000.0,car,0.1023,36,0
LN-006919,38,23455.08,7,MORTGAGE,627,0.2104,0,9,0.1031,44.1,13300.0,other,0.1732,36,0
LN-006920,26,114310.18,1,RENT,541,0.3468,0,10,0.5405,32.4,7400.0,small_business,0.1852,60,1
LN-006921,58,142932.17,5,MORTGAGE,727,0.2949,0,4,0.1447,64.0,18300.0,other,0.104,36,0
LN-006922,24,44731.23,10,MORTGAGE,739,0.0793,0,8,0.2018,33.6,34900.0,debt_consolidation,0.0977,36,0
LN-006923,39,63809.84,3,RENT,656,0.4932,2,7,0.2589,,18000.0,debt_consolidation,0.1456,60,0
LN-006924,54,104975.39,2,MORTGAGE,811,0.307,2,13,0.4326,55.7,14500.0,debt_consolidation,0.055,36,1
LN-006925,41,166597.58,5,RENT,795,0.1488,0,7,0.5335,,13700.0,other,0.0752,60,0
LN-006926,30,131162.04,1,MORTGAGE,741,0.1535,0,9,0.2662,,15800.0,debt_consolidation,0.1185,36,0
LN-006927,25,18190.91,2,RENT,657,0.4497,0,9,0.1581,22.9,8700.0,home_improvement,0.1707,36,0
LN-006928,39,42645.11,3,MORTGAGE,512,0.0566,0,16,0.2794,46.5,18300.0,small_business,0.2478,36,0
LN-006929,32,69592.56,1,MORTGAGE,666,0.1979,2,10,0.1716,71.8,26000.0,small_business,0.1206,60,0
LN-006930,44,38310.13,0,RENT,533,0.173,2,7,0.125,9.7,29200.0,debt_consolidation,0.28,60,0
LN-006931,25,150190.54,5,OWN,491,0.4986,0,6,0.1538,23.8,35000.0,home_improvement,0.1993,36,0
LN-006932,51,136984.78,2,RENT,731,0.2756,0,11,0.1673,,24100.0,small_business,0.1088,36,0
LN-006933,43,31585.14,2,OWN,773,0.1352,0,13,0.2268,,25700.0,small_business,0.0819,36,0
LN-006934,44,46749.55,10,MORTGAGE,523,0.4834,0,9,0.3151,,13500.0,debt_consolidation,0.2409,36,1
LN-006935,59,32868.42,0,OWN,659,0.0845,0,13,0.256,,19400.0,debt_consolidation,0.11,36,0
LN-006936,36,45840.49,1,MORTGAGE,678,0.4813,0,11,0.65,16.1,33800.0,home_improvement,0.1723,36,1
LN-006937,33,45014.53,10,MORTGAGE,656,0.2846,1,7,0.2218,76.1,28800.0,small_business,0.1364,36,0
LN-006938,35,91359.24,1,RENT,569,0.3944,0,14,0.3262,,15900.0,home_improvement,0.1857,60,0
LN-006939,39,30240.01,10,MORTGAGE,786,0.1974,0,8,0.1226,,8900.0,debt_consolidation,0.0878,36,0
LN-006940,40,10720.9,5,MORTGAGE,571,0.3662,1,9,0.5183,79.3,29200.0,debt_consolidation,0.1695,60,1
LN-006941,32,19678.35,3,MORTGAGE,524,0.2128,0,5,0.2858,6.4,17600.0,small_business,0.2093,36,0
LN-006942,21,27806.33,2,MORTGAGE,570,0.1782,1,7,0.1565,67.6,6400.0,car,0.1951,36,0
LN-006943,35,34772.6,2,MORTGAGE,718,0.0622,0,6,0.0781,24.2,19900.0,debt_consolidation,0.1266,60,0
LN-006944,46,57659.17,7,RENT,658,0.2085,2,10,0.2923,82.1,3000.0,other,0.1275,60,0
LN-006945,43,26960.38,0,RENT,618,0.4636,0,4,0.4144,,15800.0,debt_consolidation,0.2029,60,1
LN-006946,56,24917.85,7,MORTGAGE,722,0.1767,2,4,0.3612,,27900.0,other,0.1262,60,0
LN-006947,65,29505.49,7,MORTGAGE,706,0.1322,1,7,0.3028,3.7,6000.0,small_business,0.1116,36,0
LN-006948,51,26386.49,7,MORTGAGE,495,0.6254,1,6,0.3406,25.1,22400.0,debt_consolidation,0.2431,36,1
LN-006949,58,36949.37,0,MORTGAGE,721,0.2821,0,6,0.2286,,31400.0,debt_consolidation,0.1069,36,0
LN-006950,51,36012.72,7,RENT,774,0.0482,0,9,0.5259,,4000.0,debt_consolidation,0.0643,60,0
LN-006951,62,77919.7,7,RENT,670,0.3668,0,11,0.3088,23.8,33500.0,other,0.1645,36,0
LN-006952,64,28460.78,0,RENT,661,0.754,3,8,0.1551,18.2,23900.0,debt_consolidation,0.168,36,0
LN-006953,53,41582.81,10,RENT,831,0.3923,0,8,0.3952,47.0,9500.0,medical,0.055,36,0
LN-006954,50,37159.93,1,MORTGAGE,623,0.2399,0,2,0.2362,31.6,19300.0,debt_consolidation,0.1595,60,1
LN-006955,39,83728.19,10,MORTGAGE,666,0.2578,0,10,0.1438,,11100.0,other,0.1425,60,0
LN-006956,41,46977.89,0,OWN,706,0.306,1,9,0.207,2.4,9900.0,debt_consolidation,0.095,36,0
LN-006957,37,96801.53,1,RENT,683,0.4946,0,8,0.2635,37.9,12400.0,debt_consolidation,0.1347,60,0
LN-006958,49,25811.56,5,MORTGAGE,658,0.3542,1,6,0.2533,,7000.0,debt_consolidation,0.1598,36,1
LN-006959,33,50030.1,1,MORTGAGE,687,0.1015,0,10,0.2628,33.1,26000.0,medical,0.1401,60,0
LN-006960,39,36478.03,1,RENT,805,0.1107,0,12,0.1968,,10500.0,debt_consolidation,0.055,60,0
LN-006961,21,24695.4,0,MORTGAGE,744,0.384,2,8,0.2237,20.3,23700.0,medical,0.112,60,1
LN-006962,62,49488.39,7,OWN,674,0.3851,0,5,0.5396,,33600.0,debt_consolidation,0.1073,60,1
LN-006963,39,145765.82,0,RENT,610,0.2876,1,7,0.522,,25200.0,debt_consolidation,0.2116,36,1
LN-006964,47,30892.07,5,MORTGAGE,621,0.1058,0,13,0.1192,46.2,15700.0,debt_consolidation,0.1663,36,0
LN-006965,59,47740.1,5,RENT,756,0.5614,2,7,0.1576,,25000.0,other,0.0772,36,0
LN-006966,45,23450.83,3,RENT,552,0.5575,1,8,0.2889,,21600.0,car,0.1952,60,0
LN-006967,59,21471.1,2,RENT,850,0.0649,1,7,0.2497,31.4,14400.0,other,0.055,36,0
LN-006968,27,32133.31,2,RENT,677,0.3495,2,10,0.2444,21.1,28700.0,small_business,0.1381,60,1
LN-006969,70,39340.52,10,MORTGAGE,569,0.0984,0,8,0.1529,,21000.0,debt_consolidation,0.1482,60,0
LN-006970,55,40402.63,7,RENT,694,0.1714,1,5,0.2772,,28900.0,debt_consolidation,0.1574,60,0
LN-006971,44,44998.53,10,MORTGAGE,615,0.261,0,13,0.1369,10.8,4800.0,debt_consolidation,0.1764,60,0
LN-006972,59,19168.06,7,OWN,646,0.3014,0,6,0.6161,70.6,3200.0,other,0.1335,36,1
LN-006973,27,35398.77,7,MORTGAGE,559,0.1796,0,5,0.6043,61.6,4400.0,medical,0.1539,60,1
LN-006974,38,69637.26,10,RENT,660,0.2733,4,4,0.3791,,33400.0,medical,0.1765,36,0
LN-006975,59,22812.25,3,RENT,510,0.2844,0,5,0.4868,55.6,15600.0,other,0.2281,60,1
LN-006976,21,41644.0,10,RENT,632,0.2697,1,5,0.365,,5100.0,debt_consolidation,0.162,60,0
LN-006977,48,61433.24,0,RENT,613,0.184,0,11,0.0447,9.0,27100.0,home_improvement,0.1528,60,0
LN-006978,48,32229.58,0,RENT,639,0.2848,0,10,0.1586,20.0,17200.0,debt_consolidation,0.1294,60,0
LN-006979,65,63254.06,3,MORTGAGE,618,0.2928,0,6,0.65,,30500.0,small_business,0.184,36,1
LN-006980,23,20688.31,3,MORTGAGE,682,0.3522,1,9,0.4132,46.4,27400.0,debt_consolidation,0.1388,60,0
LN-006981,61,87822.21,3,RENT,751,0.2995,0,11,0.2185,54.0,34500.0,debt_consolidation,0.0849,36,0
LN-006982,35,64182.15,3,RENT,708,0.3734,1,9,0.3045,,34400.0,home_improvement,0.1351,36,0
LN-006983,36,53284.42,3,OWN,783,0.0314,0,4,0.1972,44.9,6800.0,debt_consolidation,0.0694,60,0
LN-006984,27,101203.72,10,OWN,640,0.458,0,9,0.3725,20.7,29600.0,debt_consolidation,0.1268,36,0
LN-006985,28,42293.58,2,MORTGAGE,705,0.5503,3,8,0.3828,,25400.0,other,0.0887,36,1
LN-006986,46,35571.01,2,MORTGAGE,709,0.1664,0,7,0.3128,,3300.0,car,0.0954,60,0
LN-006987,28,117421.65,7,MORTGAGE,772,0.5283,2,16,0.3509,13.1,21600.0,home_improvement,0.0718,60,0
LN-006988,50,155509.09,5,RENT,621,0.1103,1,12,0.1781,28.5,13700.0,debt_consolidation,0.1683,60,1
LN-006989,34,33993.93,7,OWN,743,0.1086,1,6,0.2175,23.6,11400.0,car,0.089,36,0
LN-006990,27,48134.48,2,RENT,611,0.1634,1,4,0.65,51.8,33900.0,debt_consolidation,0.1998,60,1
LN-006991,35,96473.68,0,MORTGAGE,634,0.3386,1,5,0.3711,,13200.0,small_business,0.1559,36,0
LN-006992,46,49173.64,10,RENT,651,0.1926,1,9,0.4572,,11700.0,home_improvement,0.1633,36,0
LN-006993,38,73625.97,0,MORTGAGE,716,0.4347,1,11,0.311,,20000.0,debt_consolidation,0.1076,60,1
LN-006994,42,82309.53,5,MORTGAGE,593,0.2105,0,13,0.3167,51.8,33900.0,medical,0.1863,36,0
LN-006995,50,36776.61,2,MORTGAGE,604,0.0847,0,6,0.5917,,15200.0,small_business,0.1804,36,1
LN-006996,54,66274.79,3,RENT,628,0.2634,0,6,0.1308,,23600.0,debt_consolidation,0.1605,36,0
LN-006997,38,51343.03,7,MORTGAGE,683,0.5212,0,10,0.2915,,16800.0,medical,0.1485,36,0
LN-006998,29,24831.76,3,MORTGAGE,605,0.3146,0,7,0.1887,,9400.0,other,0.1383,36,0
LN-006999,42,28458.68,1,MORTGAGE,701,0.1765,0,7,0.4057,,30400.0,debt_consolidation,0.1186,60,0
LN-007000,47,34840.99,7,MORTGAGE,651,0.1239,0,10,0.6477,,30300.0,debt_consolidation,0.1364,60,0
LN-007001,24,89959.24,0,MORTGAGE,732,0.1087,1,6,0.4278,,8700.0,debt_consolidation,0.0929,36,1
LN-007002,31,91749.28,2,MORTGAGE,685,0.4853,0,14,0.2503,74.3,33400.0,other,0.1189,60,0
LN-007003,33,80817.41,3,RENT,820,0.3088,0,7,0.3825,32.4,29600.0,medical,0.055,36,0
LN-007004,39,67108.53,3,MORTGAGE,689,0.1551,0,5,0.2,20.4,21700.0,other,0.1033,36,0
LN-007005,32,66018.86,5,RENT,582,0.1619,0,11,0.1719,,12700.0,small_business,0.1538,60,0
LN-007006,50,60872.47,2,MORTGAGE,662,0.0629,0,5,0.1713,32.9,7200.0,medical,0.1267,36,0
LN-007007,22,65812.05,2,RENT,681,0.3098,0,13,0.1185,,30600.0,medical,0.1505,36,0
LN-007008,23,68543.07,2,MORTGAGE,607,0.2122,0,9,0.2436,45.9,23200.0,car,0.1769,36,0
LN-007009,37,22188.88,10,RENT,801,0.3943,1,8,0.4108,33.1,22900.0,small_business,0.0863,36,0
LN-007010,39,32075.63,0,MORTGAGE,655,0.4869,0,10,0.1042,73.6,9800.0,home_improvement,0.1332,36,0
LN-007011,24,27795.99,10,RENT,628,0.5048,0,6,0.1315,6.0,34000.0,debt_consolidation,0.1815,60,0
LN-007012,34,100136.25,2,OWN,694,0.1455,0,5,0.3539,,3800.0,debt_consolidation,0.1338,60,0
LN-007013,37,139032.09,2,RENT,607,0.1423,0,9,0.235,3.2,13000.0,other,0.1664,60,0
LN-007014,37,14024.64,7,MORTGAGE,757,0.2223,0,9,0.3408,63.9,17000.0,other,0.105,36,0
LN-007015,43,131779.95,2,RENT,741,0.4628,1,9,0.2488,57.4,17100.0,debt_consolidation,0.1047,36,0
LN-007016,34,54286.61,5,MORTGAGE,690,0.6868,1,10,0.1956,,25400.0,home_improvement,0.1258,60,0
LN-007017,59,94620.73,10,RENT,727,0.2202,0,8,0.4571,23.0,26700.0,car,0.1156,36,1
LN-007018,47,69834.28,10,MORTGAGE,640,0.0592,1,10,0.3167,31.3,21000.0,debt_consolidation,0.1579,36,0
LN-007019,32,122300.58,3,RENT,559,0.2729,0,6,0.3639,63.1,11100.0,debt_consolidation,0.1642,36,0
LN-007020,43,58445.24,7,RENT,653,0.4372,1,6,0.1787,28.4,6400.0,debt_consolidation,0.1479,36,0
LN-007021,43,22741.06,2,RENT,639,0.4201,0,11,0.1532,,16400.0,home_improvement,0.1539,36,0
LN-007022,56,48368.07,7,MORTGAGE,517,0.0804,1,4,0.4457,47.9,14500.0,other,0.2257,36,1
LN-007023,34,70220.36,1,RENT,595,0.4577,1,9,0.2462,80.5,9400.0,car,0.1967,36,0
LN-007024,51,45271.06,0,OWN,581,0.5537,0,13,0.65,,8500.0,debt_consolidation,0.208,36,1
LN-007025,42,76468.87,5,RENT,595,0.1127,0,13,0.3799,,30900.0,small_business,0.1822,36,0
LN-007026,59,49542.27,1,MORTGAGE,786,0.4302,0,5,0.3345,53.1,7500.0,debt_consolidation,0.0759,36,0
LN-007027,57,36051.16,7,RENT,720,0.1082,0,9,0.415,29.1,31300.0,debt_consolidation,0.135,36,0
LN-007028,44,26860.52,0,RENT,757,0.4537,0,6,0.1081,25.8,9600.0,debt_consolidation,0.0935,60,0
LN-007029,38,40737.76,0,MORTGAGE,720,0.5609,0,10,0.5216,,27800.0,home_improvement,0.1348,36,1
LN-007030,48,58264.19,5,MORTGAGE,766,0.1139,0,12,0.4091,,33800.0,debt_consolidation,0.0913,36,0
LN-007031,39,15904.62,3,MORTGAGE,682,0.0898,0,7,0.1561,,32200.0,debt_consolidation,0.1032,60,0
LN-007032,62,32271.96,10,MORTGAGE,801,0.3209,0,3,0.0776,,11500.0,debt_consolidation,0.0672,60,0
LN-007033,42,15552.63,1,RENT,581,0.4146,0,10,0.3611,43.7,2700.0,home_improvement,0.176,36,0
LN-007034,37,35587.69,1,OWN,674,0.2156,0,12,0.2516,,19000.0,other,0.1477,36,0
LN-007035,36,105703.03,0,MORTGAGE,598,0.2804,1,10,0.2324,18.6,10700.0,small_business,0.1758,60,0
LN-007036,27,25294.19,3,OWN,779,0.3846,0,6,0.4929,33.2,29300.0,other,0.055,36,0
LN-007037,48,78581.84,0,MORTGAGE,713,0.193,0,8,0.1082,44.5,13800.0,other,0.1194,60,0
LN-007038,32,284729.55,7,RENT,774,0.518,1,10,0.4943,55.4,26900.0,car,0.0833,36,0
LN-007039,55,123268.83,0,MORTGAGE,567,0.0998,0,10,0.1883,71.3,24000.0,debt_consolidation,0.1923,36,0
LN-007040,26,55832.31,10,OWN,631,0.4555,0,6,0.3551,39.0,8200.0,small_business,0.1873,36,1
LN-007041,43,86254.77,5,RENT,537,0.1914,0,7,0.2717,,4900.0,car,0.2101,36,0
LN-007042,55,22656.23,5,RENT,708,0.3492,0,10,0.2325,,9600.0,debt_consolidation,0.1054,36,0
