age,annual_income,employment_length,credit_score,credit_utilization,num_delinquencies,num_credit_lines,debt_to_income,months_since_last_delinq,loan_amount,interest_rate,loan_term,log_annual_income,log_loan_amount,log_dti,loan_to_income_ratio,monthly_payment_est,payment_to_income,utilization_x_delinq,credit_score_x_utilization,has_delinquency_history,credit_score_bin,dti_bin,age_bin,home_ownership_OWN,home_ownership_RENT,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_medical,loan_purpose_other,loan_purpose_small_business,default
22,23804.23,2,766,0.1583,1,6,0.4141,0.0,7800.0,0.055,36,10.077660583417693,8.962007209588313,0.34649328633159376,0.32767285478253233,235.53,0.1187335192106613,0.1583,121.2578,0,3,2,0,0,1,0,0,0,0,1,0
51,118922.43,3,753,0.2808,0,4,0.2516,0.0,23800.0,0.0934,60,11.686235119615695,10.077482875583607,0.22442273281259,0.20013045478468613,497.99,0.05025023454364329,0.0,211.4424,0,3,1,2,1,0,1,0,0,0,0,0
35,24639.91,5,835,0.5786,2,7,0.1675,0.0,17700.0,0.0727,36,10.112163348783675,9.781376414141157,0.15486471056091533,0.7183467796757375,548.71,0.26722987218703315,1.1572,483.13100000000003,0,4,1,1,0,1,0,1,0,0,0,0
41,32122.78,0,690,0.3319,2,7,0.2212,0.0,23600.0,0.0753,36,10.377351844822693,10.069044362997353,0.19983398187858573,0.7346811203762563,734.43,0.2743585704599664,0.6638,229.01099999999997,0,2,1,1,0,0,1,0,0,0,0,1
21,34320.26,3,718,0.3119,0,7,0.2677,0.0,26900.0,0.1244,36,10.443520266214696,10.199918739620157,0.23720423496254395,0.7837935959692612,899.13,0.31437873722401866,0.0,223.9442,0,2,1,0,0,0,0,0,0,0,1,0
33,102318.46,7,661,0.4283,0,6,0.409,55.9,19400.0,0.1469,60,11.535855158678205,9.873079890114703,0.3428802329165431,0.1896041046747576,458.37,0.05375804131532081,0.0,283.10630000000003,1,1,2,1,0,0,0,0,1,0,0,0
21,73505.42,7,627,0.6636,1,5,0.4863,0.0,13000.0,0.1284,60,11.205128028325182,9.472781556562168,0.39628981017271225,0.17685770654735392,294.73,0.04811563555449381,0.6636,416.0772,0,1,3,0,0,1,1,0,0,0,0,1
21,27614.42,10,659,0.1952,0,6,0.2811,31.5,27900.0,0.1474,60,10.226129591345105,10.236417809461043,0.247719083880251,1.0103416982866198,659.94,0.2867806023085041,0.0,128.63680000000002,1,1,1,0,1,0,0,0,0,0,0,0
28,69284.05,2,593,0.3833,0,9,0.6463,0.0,32700.0,0.1824,60,11.14598443318948,10.39516093745751,0.49853034567183907,0.4719700999003378,834.64,0.1445596785984653,0.0,227.2969,0,1,3,0,1,0,0,0,1,0,0,1
31,57240.16,10,713,0.3653,0,8,0.4817,0.0,26800.0,0.0987,36,10.955028499013611,10.196194479235656,0.3931900772325518,0.468202744366892,863.13,0.18094917973674426,0.0,260.4589,0,2,3,1,1,0,0,1,0,0,0,0
43,20944.62,0,618,0.09,0,10,0.3957,0.0,4300.0,0.1836,36,9.949684834279859,8.366602832783736,0.3333960815324616,0.20530331894300302,156.23,0.08951033726083356,0.0,55.62,0,1,2,2,1,0,1,0,0,0,0,0
36,48257.8,7,738,0.3351,0,8,0.3069,21.2,26100.0,0.0976,36,10.784333473556988,10.169728906753061,0.2676579206208532,0.5408452105151913,839.24,0.20868916527483639,0.0,247.3038,1,2,2,1,0,0,1,0,0,0,0,0
73,95482.57,5,521,0.3075,0,7,0.1734,0.0,28600.0,0.2214,36,11.466709469783103,10.261196961231647,0.15990551750962245,0.2995311081383754,1094.32,0.13753127926908543,0.0,160.2075,0,0,1,3,0,0,0,1,0,0,0,0
56,91373.06,0,690,0.0959,0,5,0.3253,81.1,13500.0,0.0986,36,11.422716909721464,9.510519035757246,0.281638848904496,0.14774595487991757,434.72,0.05709166356035357,0.0,66.171,1,2,2,2,0,1,0,0,1,0,0,0
38,128293.22,5,613,0.26,0,5,0.1607,0.0,21300.0,0.1618,60,11.762081498926406,9.966509298952284,0.14902327139243993,0.16602592093331198,520.01,0.04863951501100369,0.0,159.38,0,1,1,1,0,0,0,0,0,1,0,0
21,114897.5,5,720,0.5204,0,12,0.3599,0.0,3500.0,0.0989,36,11.651804408921345,8.160803920954665,0.30741116763277626,0.030461933462433907,112.75,0.011775713135620881,0.0,374.688,0,2,2,0,0,1,1,0,0,0,0,0
35,42319.6,5,670,0.3315,0,7,0.1616,50.6,20100.0,0.1479,36,10.65302924412544,9.908524844053396,0.14979836508839459,0.4749572302195673,694.71,0.19698957457064814,0.0,222.10500000000002,1,1,1,1,0,0,0,0,0,1,0,0
33,69942.25,3,645,0.167,0,11,0.3329,23.6,5900.0,0.1713,36,11.15543947793923,8.682877107057168,0.2873570196278354,0.08435530741433112,210.73,0.036154970707976936,0.0,107.715,1,1,2,1,1,0,0,1,0,0,0,0
54,134082.34,1,681,0.1811,0,9,0.3131,0.0,24800.0,0.1255,36,11.806216825906843,10.118639253920785,0.2723907538828223,0.18496097248899446,830.24,0.07430419248351423,0.0,123.32910000000001,0,2,2,2,0,1,0,0,1,0,0,0
63,84317.35,7,757,0.3172,1,5,0.1691,15.5,12400.0,0.0809,36,11.342354795272533,9.425532393502772,0.1562342220306362,0.1470634454237473,389.09,0.05537507998057338,0.3172,240.1204,1,3,1,3,0,1,1,0,0,0,0,0
44,40876.03,0,611,0.0633,0,9,0.4299,75.6,30500.0,0.162,36,10.61832357057492,10.32551474894327,0.3576045117566645,0.746158567747406,1075.3,0.3156764490093583,0.0,38.6763,1,1,2,2,1,0,1,0,0,0,0,1
52,112863.57,0,678,0.2069,0,9,0.328,61.2,33700.0,0.1097,60,11.633943883349081,10.425282789490705,0.2836740510542421,0.29859059039156743,732.22,0.07785187018273478,0.0,140.2782,1,2,2,2,1,0,0,0,1,0,0,0
21,41644.0,10,632,0.2697,1,5,0.365,0.0,5100.0,0.162,60,10.636936592369441,8.537191877922927,0.31115442863692305,0.1224666218422822,124.56,0.03589280568629334,0.2697,170.4504,0,1,2,0,0,1,1,0,0,0,0,0
49,38913.95,0,699,0.2257,2,6,0.0658,38.0,33900.0,0.1306,60,10.569133774541063,10.431199791458543,0.06372569088054482,0.8711528899019504,772.37,0.2381778256897591,0.4514,157.76430000000002,1,2,0,2,0,1,0,0,1,0,0,0
29,46343.38,10,614,0.4098,0,4,0.2129,0.0,14800.0,0.1698,36,10.743855312294027,9.60245002503719,0.19301418633269785,0.3193552131933407,527.51,0.13659167717158308,0.0,251.6172,0,1,1,0,0,0,1,0,0,0,0,0
68,21073.43,10,775,0.2052,0,10,0.2895,60.1,34800.0,0.0874,36,9.955815736240954,10.457401400981889,0.2542545463392624,1.6513685717037996,1102.42,0.6277592209716216,0.0,159.03,1,3,1,3,0,1,0,1,0,0,0,0
40,243930.18,0,628,0.3617,0,13,0.3595,0.0,4500.0,0.1724,36,12.40464141531166,8.412054873292933,0.3071169850903884,0.018447901772548195,160.98,0.007919315272919489,0.0,227.1476,0,1,2,1,1,0,0,0,0,0,0,0
21,33339.01,2,752,0.2035,0,7,0.1614,82.5,31000.0,0.0739,36,10.414513456244752,10.34177474101152,0.14962617395581243,0.9298416479673511,962.73,0.34652378699907405,0.0,153.03199999999998,1,3,1,0,0,1,0,0,0,1,0,0
53,130972.37,1,820,0.3228,0,11,0.65,13.6,20200.0,0.055,36,11.782749299075864,9.913487387114461,0.5007752879124893,0.15423100307339632,609.96,0.05588598572355376,0.0,264.69599999999997,1,4,3,2,0,1,1,0,0,0,0,0
33,43171.82,10,705,0.5506,0,13,0.5502,27.7,6100.0,0.1083,36,10.67296640955713,8.716207971151853,0.438383954865274,0.14129587309499578,199.22,0.05537501082882306,0.0,388.173,1,2,3,1,0,0,1,0,0,0,0,0
57,46908.27,1,580,0.0441,0,10,0.45,6.4,31900.0,0.1908,36,10.755970589487498,10.370392636243981,0.37156355643248307,0.6800506605764827,1170.62,0.2994661708905487,0.0,25.578,1,0,2,3,0,0,1,0,0,0,0,1
35,20467.0,1,744,0.3584,0,4,0.2316,82.2,8900.0,0.1118,36,9.926617969924983,9.093918908958932,0.20831413706820825,0.4348463380075243,292.13,0.17127864367029855,0.0,266.6496,1,3,1,1,0,0,1,0,0,0,0,0
59,41574.36,10,746,0.513,0,10,0.3997,0.0,16100.0,0.055,36,10.635262963073549,9.686636660844938,0.33625792794446313,0.38725791569611656,486.15,0.1403220638874537,0.0,382.69800000000004,0,3,2,3,1,0,1,0,0,0,0,0
39,58689.12,7,614,0.3857,0,11,0.2097,78.4,23400.0,0.1639,36,10.980026678191626,10.060534035475412,0.19037239498366548,0.3987110387751597,827.19,0.16913322264842273,0.0,236.8198,1,1,1,1,0,1,0,0,0,1,0,0
28,78835.16,2,746,0.1343,0,10,0.1513,0.0,28700.0,0.0916,36,11.275127053839983,10.264687244346277,0.1408917386974817,0.3640507611070999,914.79,0.1392459912556783,0.0,100.1878,0,3,1,0,0,1,1,0,0,0,0,0
36,119814.46,7,623,0.1725,5,3,0.5325,0.0,10300.0,0.1838,36,11.693708004751478,9.239996256883693,0.4269003888282294,0.08596625148583902,374.34,0.03749196883247648,0.8624999999999999,107.46749999999999,0,1,3,1,1,0,0,0,0,1,0,1
66,36305.26,7,628,0.1537,0,8,0.4671,56.1,7300.0,0.1518,36,10.499745457175475,8.895766604056085,0.3832876631634613,0.20107279220696944,253.7,0.08385561761573943,0.0,96.5236,1,1,3,3,0,0,0,0,0,1,0,0
31,40937.69,2,595,0.5528,0,7,0.1794,0.0,31500.0,0.1662,60,10.61983086065741,10.357774570341576,0.1650058345842667,0.7694620776111206,776.43,0.22759369177889616,0.0,328.916,0,1,1,1,0,0,1,0,0,0,0,1
62,15573.79,0,651,0.1526,0,14,0.266,0.0,23300.0,0.1416,36,9.653408860418688,10.056251557087757,0.23586232372198446,1.496103389091544,798.15,0.6149948085854503,0.0,99.3426,0,1,1,3,0,1,0,0,1,0,0,1
45,30561.72,5,750,0.2705,0,12,0.1085,0.0,11800.0,0.0649,60,10.327536244555327,9.375939552625749,0.1030077500742291,0.3861039234702759,230.83,0.09063495117421402,0.0,202.875,0,3,0,2,1,0,0,1,0,0,0,0
34,96701.83,0,669,0.1089,0,7,0.3203,1.4,22500.0,0.1236,36,11.479397946783575,10.021315031649332,0.27785898350301835,0.2326739835223387,751.2,0.09321850475838979,0.0,72.8541,1,1,2,1,0,0,1,0,0,0,0,0
43,92172.91,1,569,0.2535,1,9,0.1827,0.0,13800.0,0.1974,36,11.431432397700178,9.53249633228804,0.16779996027493413,0.14971861038129317,511.03,0.06653104475056716,0.2535,144.2415,0,0,1,2,0,0,1,0,0,0,0,0
52,22577.22,10,628,0.419,0,5,0.2911,80.2,2600.0,0.1775,60,10.024741003772602,7.8636512654486515,0.2554945681985359,0.11516032531906054,65.67,0.03490420875555095,0.0,263.132,1,1,1,2,0,1,0,0,1,0,0,0
39,132188.86,7,691,0.2294,0,8,0.3723,47.8,22000.0,0.138,36,11.79199450149126,9.99884318585288,0.31648816429345045,0.1664285477611351,749.77,0.0680635266844725,0.0,158.5154,1,2,2,1,1,0,0,1,0,0,0,0
64,95988.45,1,759,0.5076,1,11,0.2985,0.0,28200.0,0.0894,36,11.47199356857765,10.247112717290387,0.26120975212066605,0.29378534604944656,895.97,0.11200972617017986,0.5076,385.26840000000004,0,3,1,3,1,0,1,0,0,0,0,0
37,58363.38,3,637,0.1094,0,8,0.1968,36.9,4400.0,0.1712,36,10.974461051225578,8.38958706681109,0.17965132823807572,0.07538973925087958,157.13,0.03230724471406557,0.0,69.6878,1,1,1,1,0,0,1,0,0,0,0,0
34,84097.95,7,693,0.1323,0,6,0.3291,78.8,20100.0,0.1593,36,11.339749360746357,9.908524844053396,0.28450202144515,0.2390070150342547,705.96,0.10073396557228805,0.0,91.6839,1,2,2,1,0,0,1,0,0,0,0,0
46,39913.61,7,608,0.1104,0,11,0.2102,0.0,14100.0,0.1672,60,10.594497701269294,9.55400099583723,0.19078563520608405,0.35326295967716276,348.3,0.10471616072813258,0.0,67.1232,0,1,1,2,0,0,0,0,0,1,0,0
59,70569.07,1,835,0.0903,0,10,0.2406,0.0,2300.0,0.055,60,11.164361395917297,7.741099090035366,0.2155951335568801,0.032592182382451686,43.93,0.007470128202057926,0.0,75.40050000000001,0,4,1,3,1,0,1,0,0,0,0,0
51,49532.93,2,604,0.2446,0,8,0.3663,3.4,34200.0,0.1826,36,10.810413168285567,10.440010162389305,0.3121063563623051,0.6904497674577297,1240.88,0.3006194061203325,0.0,147.7384,1,1,2,2,1,0,0,0,0,1,0,1
23,166490.67,3,608,0.1769,0,1,0.65,51.3,33300.0,0.145,60,12.022700557121063,10.413342705547674,0.5007752879124893,0.20001120783524984,783.49,0.05647091215381618,0.0,107.5552,1,1,3,0,0,1,0,0,0,0,0,0
21,73396.24,7,711,0.5454,0,7,0.3564,0.0,15900.0,0.0954,36,11.20364161171579,9.674137279312397,0.3048341312693465,0.21663235064902506,509.62,0.08332088946245747,0.0,387.7794,0,2,2,0,1,0,0,0,0,1,0,0
36,39553.91,5,688,0.3827,0,11,0.2694,0.0,14900.0,0.126,36,10.585445112140054,9.60918360377546,0.23854434789023266,0.3767010644459675,499.17,0.1514398955754311,0.0,263.2976,0,2,1,1,1,0,1,0,0,0,0,0
57,197780.86,5,728,0.6013,1,9,0.3022,74.2,26800.0,0.0891,60,12.194919985168475,10.196194479235656,0.2640551418206247,0.13550350625434637,555.15,0.03368273350616435,0.6013,437.74639999999994,1,2,2,3,0,1,0,0,0,1,0,0
35,138358.47,1,763,0.1545,1,8,0.5222,40.3,4900.0,0.0751,36,11.837610432456893,8.497194544909547,0.42015665685115416,0.03541525141178563,152.44,0.01322130838827576,0.1545,117.8835,1,3,3,1,0,1,1,0,0,0,0,0
39,125791.42,7,633,0.4231,0,10,0.1941,61.4,10800.0,0.1415,36,11.742388367061091,9.287394001418473,0.1773927635572019,0.08585641214639282,369.91,0.03528793935230241,0.0,267.8223,1,1,1,1,0,0,0,0,1,0,0,0
47,76774.42,3,587,0.2661,0,11,0.0893,80.9,2600.0,0.1925,60,11.248639815824832,7.8636512654486515,0.08553528810626275,0.033865446329649905,67.8,0.01059727966684737,0.0,156.2007,1,1,0,2,1,0,1,0,0,0,0,0
49,32661.26,1,633,0.2007,0,10,0.3751,6.2,26000.0,0.1571,60,10.393975561925867,10.165890277802454,0.31852645574676197,0.7960501217650514,628.27,0.23083126615445945,0.0,127.0431,1,1,2,2,0,1,1,0,0,0,0,1
66,81521.61,3,545,0.4706,0,10,0.3843,46.9,10600.0,0.2348,36,11.308635684067106,9.268703615273097,0.32519459671155226,0.1300268726292329,412.98,0.06079075229255164,0.0,256.47700000000003,1,0,2,3,0,1,0,1,0,0,0,0
41,139408.94,1,701,0.198,0,9,0.1349,0.0,28400.0,0.1414,36,11.845174080361847,10.254179634797001,0.12654454132495618,0.20371720780604172,972.58,0.08371744308507044,0.0,138.798,0,2,0,1,0,0,0,1,0,0,0,0
54,43496.56,1,792,0.0491,0,8,0.2021,0.0,28400.0,0.0819,36,10.68046012354954,10.254179634797001,0.1840700273280715,0.6529251968431526,892.44,0.2462098152129732,0.0,38.8872,0,3,1,2,0,0,1,0,0,0,0,0
45,92777.32,2,615,0.1437,1,10,0.65,0.0,12500.0,0.2076,36,11.437968270791073,9.433563920090563,0.5007752879124893,0.13473120370366376,469.4,0.060713113937759786,0.1437,88.3755,0,1,3,2,0,0,1,0,0,0,0,1
42,56177.15,3,850,0.2052,0,4,0.2287,74.4,7900.0,0.055,36,10.936283170247755,8.974744612722734,0.20595669989138848,0.14062657147968524,238.55,0.0509566612047781,0.0,174.42,1,4,1,2,0,1,1,0,0,0,0,0
41,22631.53,0,699,0.4199,0,12,0.1633,46.7,3400.0,0.1166,36,10.027143530876167,8.131824785007195,0.15126079384058366,0.15023288306181687,112.38,0.059587663759365805,0.0,293.5101,1,2,1,1,0,0,0,0,0,0,0,0
55,158150.11,1,800,0.3413,1,8,0.2522,15.7,2900.0,0.1015,60,11.971306247362342,7.972810784121404,0.224902004329073,0.018337009060569103,61.83,0.004691492152613741,0.3413,273.04,1,3,1,2,1,0,1,0,0,0,0,0
44,218468.13,10,566,0.222,0,6,0.2891,45.3,17000.0,0.2232,60,12.294400002072084,9.741027444837728,0.2539443004669221,0.07781455354609389,472.62,0.025960033621379924,0.0,125.652,1,0,1,2,0,1,1,0,0,0,0,0
21,35625.37,1,769,0.117,0,9,0.0957,0.0,25600.0,0.0939,36,10.480841372971884,10.150386692204734,0.09139342842921054,0.7185890279876391,818.73,0.27577987260202486,0.0,89.973,0,3,0,0,0,1,0,0,0,0,0,0
51,54029.28,5,707,0.3361,1,7,0.5932,40.6,21500.0,0.12,36,10.89729990913081,9.975854724662028,0.4657445723253521,0.39793238036857054,714.11,0.1586051118948837,0.3361,237.6227,1,2,3,2,0,1,0,1,0,0,0,1
39,51731.82,0,650,0.5641,0,13,0.3815,0.0,22700.0,0.1522,60,10.853847675333503,10.030164255362632,0.3231698653813342,0.43880149586850026,542.66,0.12587842453638787,0.0,366.665,0,1,2,1,0,1,0,0,0,1,0,1
27,95722.42,2,681,0.2439,0,2,0.3228,74.0,28800.0,0.1328,36,11.469218270594233,10.268165387743457,0.2797507021255006,0.3008699529326567,974.27,0.12213690376820813,0.0,166.0959,1,2,2,0,0,0,1,0,0,0,0,0
42,39057.26,3,712,0.5259,0,15,0.2947,73.7,6400.0,0.0944,36,10.572809656587431,8.764209507142004,0.25827900808246457,0.1638619811015929,204.83,0.06293221797944863,0.0,374.4408,1,2,1,2,0,0,0,0,0,1,0,0
33,21677.76,1,850,0.0998,2,8,0.2257,66.4,16800.0,0.055,36,9.984088258345897,9.729193687429403,0.20351210936498243,0.7749878216199461,507.29,0.2808168371639875,0.1996,84.83,1,4,1,1,0,1,0,0,0,1,0,0
43,76282.13,3,687,0.4962,0,12,0.65,76.7,31300.0,0.0941,36,11.242207091908705,10.351405324899678,0.5007752879124893,0.41031890430956763,1001.32,0.157518412241504,0.0,340.88939999999997,1,2,3,2,0,1,1,0,0,0,0,1
24,42432.41,3,702,0.3935,0,7,0.1988,55.8,25700.0,0.1072,36,10.655691302631451,10.154285180632154,0.18132105646037108,0.6056691100034148,837.98,0.23698300426490035,0.0,276.237,1,2,1,0,0,1,1,0,0,0,0,0
23,68543.07,2,607,0.2122,0,9,0.2436,45.9,23200.0,0.1769,36,11.13523217504873,10.05195066017375,0.2180103992024617,0.3384733132029248,835.13,0.14620821623542685,0.0,128.8054,1,1,1,0,0,0,0,0,0,0,0,0
48,77395.54,2,729,0.6586,0,10,0.65,0.0,16300.0,0.0792,36,11.25669735573624,9.69898173460629,0.5007752879124893,0.21060645096603758,510.18,0.07910223250590409,0.0,480.1194,0,2,3,2,0,1,1,0,0,0,0,1
53,97449.99,10,667,0.3827,4,10,0.3259,0.0,6800.0,0.134,36,11.487104863940031,8.824824939175638,0.282091474138536,0.06977938119849986,230.43,0.02837516966394763,1.5308,255.2609,0,1,2,2,0,0,0,0,0,0,1,0
42,82309.53,5,593,0.2105,0,13,0.3167,51.8,33900.0,0.1863,36,11.31825432501776,10.431199791458543,0.27512860638016096,0.4118599632387647,1236.31,0.1802430411156521,0.0,124.8265,1,1,2,2,0,0,0,0,1,0,0,0
36,60398.23,2,627,0.3946,0,10,0.65,58.9,16800.0,0.1664,36,11.008731635497275,9.729193687429403,0.5007752879124893,0.2781538465613976,595.96,0.1184061188548075,0.0,247.4142,1,1,3,1,0,0,0,0,0,1,0,1
31,25408.57,1,719,0.2495,0,6,0.2631,0.0,21400.0,0.083,60,10.142881153699555,9.97119292889014,0.23356901679779252,0.8422355134507766,436.99,0.20638233477917098,0.0,179.3905,0,2,1,1,0,0,0,0,0,0,1,0
25,114309.36,0,589,0.3874,1,6,0.1755,0.0,3600.0,0.1245,36,11.646672484345633,8.188966863648876,0.16169358899798714,0.03149348399816078,120.35,0.012634135997262165,0.3874,228.17860000000002,0,1,1,0,0,0,1,0,0,0,0,0
34,98680.98,2,733,0.4741,1,5,0.1875,50.8,14000.0,0.1058,36,11.499657635298098,9.546884034617925,0.17185025692665923,0.14187131096590244,455.56,0.05539790950596559,0.4741,347.5153,1,2,1,1,0,1,1,0,0,0,0,0
45,31811.51,2,604,0.2904,1,2,0.2442,59.7,23700.0,0.1972,36,10.367614887634677,10.073272520325904,0.21849275309878236,0.7450133615160047,877.4,0.3309745434907051,0.2904,175.4016,1,1,1,2,0,0,0,1,0,0,0,0
26,67904.95,0,648,0.2408,0,7,0.164,0.0,16200.0,0.1264,60,11.125878938573582,9.692828247710418,0.1518623493092461,0.23856876413280623,365.62,0.06461149003128638,0.0,156.0384,0,1,1,0,0,1,0,0,0,1,0,0
48,51252.91,1,720,0.5096,0,8,0.2361,0.0,30700.0,0.0888,60,10.844547186773443,10.332050506334692,0.21196126191164041,0.5989903792779766,635.5,0.14879155154312212,0.0,366.91200000000003,0,2,1,2,0,1,0,0,0,1,0,0
64,69743.89,5,683,0.3695,1,11,0.3034,0.0,33200.0,0.1388,60,11.152599435351101,10.410335274932896,0.26497623491614297,0.47602736239690674,770.44,0.13256042930785766,0.3695,252.36849999999998,0,2,2,3,0,1,1,0,0,0,0,0
61,71247.71,2,610,0.1844,0,4,0.2419,0.0,24300.0,0.1651,36,11.173931992703837,10.098272780745283,0.21664246497184983,0.3410635934825133,860.45,0.14492255259853265,0.0,112.48400000000001,0,1,1,3,0,1,0,0,0,1,0,0
39,84447.44,1,701,0.7841,1,10,0.1874,0.0,13800.0,0.1011,60,11.34389644959641,9.53249633228804,0.171766042854438,0.1634152556904034,293.96,0.04177178135891389,0.7841,549.6541,0,2,1,1,1,0,1,0,0,0,0,0
62,33411.21,10,615,0.3412,0,4,0.3301,62.6,21000.0,0.2137,36,10.416676681023052,9.952325334619427,0.2852541273771135,0.6285315617123715,795.17,0.28559396681532934,0.0,209.838,1,1,2,3,0,0,1,0,0,0,0,1
40,14143.65,0,616,0.1526,3,7,0.1892,29.7,18800.0,0.1548,60,9.557091739703838,9.841665338892785,0.17328081214180557,1.3292184125031374,452.0,0.3834936526285648,0.45780000000000004,94.00160000000001,1,1,1,1,0,1,0,1,0,0,0,1
42,23815.04,3,663,0.5219,1,5,0.65,59.7,22100.0,0.1565,60,10.078114582237367,10.003378135350923,0.5007752879124893,0.9279850044341726,533.33,0.26873605922979765,0.5219,346.0197,1,1,3,2,0,0,1,0,0,0,0,1
29,30479.7,2,804,0.3143,0,4,0.3011,0.0,16100.0,0.055,60,10.324848975416137,9.686636660844938,0.2632100605272932,0.5282204221170156,307.53,0.12107599484246892,0.0,252.6972,0,4,2,0,0,0,0,0,0,0,1,0
47,31013.77,0,587,0.3989,0,11,0.2612,0.0,5100.0,0.2263,36,10.342218821613157,8.537191877922927,0.2320636486887687,0.16444308447505737,196.44,0.07600752826889474,0.0,234.15429999999998,0,1,1,2,0,1,0,1,0,0,0,0
32,53812.28,5,668,0.3188,0,7,0.3083,48.9,16900.0,0.127,36,10.893275555838558,9.735128070758227,0.2687285845346934,0.3140547101888268,566.99,0.1264373113348849,0.0,212.95839999999998,1,1,2,1,1,0,1,0,0,0,0,0
75,33209.33,3,722,0.1307,0,8,0.3007,0.0,7000.0,0.116,60,10.410616251087458,8.853808274977197,0.2629025810875581,0.2107841380720418,154.3,0.05575541572202752,0.0,94.36540000000001,0,2,2,3,0,0,1,0,0,0,0,0
51,58047.53,3,688,0.1863,0,7,0.2301,18.5,22000.0,0.1051,36,10.969034663807989,9.99884318585288,0.20709546689260228,0.3789997610578779,715.16,0.14784298315535563,0.0,128.1744,1,2,1,2,1,0,0,1,0,0,0,0
63,54013.67,3,764,0.2033,0,12,0.253,3.6,10400.0,0.0706,36,10.897010955318372,9.249657234353133,0.22554067591393126,0.19254385047340794,321.41,0.07140636805460544,0.0,155.3212,1,3,1,3,0,0,0,0,0,0,1,0
42,26282.05,3,822,0.372,0,6,0.1678,16.8,29500.0,0.0696,36,10.176679523703017,10.292179440058462,0.15512163686730018,1.1224390791433698,910.33,0.4156433763728477,0.0,305.784,1,4,1,2,0,1,0,1,0,0,0,0
45,65781.68,0,681,0.2506,0,8,0.1002,60.8,32800.0,0.1332,36,11.094111860779948,10.39821428171237,0.09549198145922065,0.4986190684093201,1110.22,0.2025281202912422,0.0,170.6586,1,2,0,2,0,0,0,0,0,1,0,0
38,65877.62,2,738,0.2967,0,9,0.4687,0.0,9100.0,0.1351,36,11.095569236895496,9.116139576577355,0.3843776557776797,0.13813492351423748,308.86,0.056260684584537216,0.0,218.96460000000002,0,2,3,1,0,1,0,0,1,0,0,0
31,29453.91,3,593,0.2897,2,12,0.3242,13.6,20000.0,0.1569,60,10.290615898442717,9.90353755128617,0.28080850350860864,0.679026995057702,483.07,0.19681054230151449,0.5794,171.7921,1,1,2,1,0,0,1,0,0,0,0,1
34,60554.44,3,736,0.2862,0,9,0.2611,37.7,13300.0,0.1,36,11.01131458805046,9.495594499353297,0.23198435597969175,0.21963707368113716,429.15,0.08504413549196391,0.0,210.6432,1,2,1,1,0,0,0,0,0,0,0,0
37,83014.91,2,850,0.4578,0,9,0.1139,37.2,14000.0,0.055,36,11.326787555156166,9.546884034617925,0.10786737086900704,0.1686444037583128,422.74,0.061108058781247844,0.0,389.13,1,4,0,1,0,1,0,0,1,0,0,0
49,48559.29,1,532,0.3631,1,5,0.1583,35.2,21100.0,0.2132,36,10.790561397708958,9.957075711706057,0.14695341295616332,0.4345203564549646,798.41,0.19730354377092416,0.3631,193.1692,1,0,1,2,1,0,1,0,0,0,0,0
44,83761.38,10,450,0.3176,0,9,0.1368,0.0,15400.0,0.2271,36,11.335739259658403,9.642187721358466,0.12821729780075383,0.1838556146042484,593.8,0.08507023165091118,0.0,142.92,0,0,0,2,0,0,0,0,0,1,0,0
44,38182.22,5,653,0.1611,1,10,0.65,0.0,5300.0,0.1337,36,10.550151431072942,8.575650760987806,0.5007752879124893,0.13880806301990822,179.52,0.056419977675473035,0.1611,105.19829999999999,0,1,3,2,0,1,0,1,0,0,0,1
33,46390.61,3,633,0.4923,0,5,0.6446,0.0,24300.0,0.1782,60,10.744873902899108,10.098272780745283,0.49749719355465805,0.5238129009297355,614.68,0.15900114268814314,0.0,311.6259,0,1,3,1,0,0,1,0,0,0,0,1
27,70237.74,5,793,0.147,0,6,0.1994,0.0,31300.0,0.0764,36,11.159655289651518,10.351405324899678,0.1818214317522723,0.4456293724712668,975.64,0.16668645659726522,0.0,116.571,0,3,1,0,0,1,0,0,0,0,1,0
43,19047.64,7,660,0.0506,0,18,0.2099,47.9,23100.0,0.1203,60,9.854750986930267,10.047631185616188,0.19053771156529511,1.2127486659764675,514.2,0.323945643659792,0.0,33.396,1,1,1,2,0,0,1,0,0,0,0,0
57,84158.46,0,574,0.3178,1,5,0.3681,43.4,20700.0,0.1682,60,11.340468611601143,9.937937287265354,0.31342291594393135,0.24596457682329262,512.45,0.07306930283657757,0.3178,182.4172,1,0,2,3,0,1,0,0,0,0,0,1
63,70190.37,7,683,0.3936,0,8,0.4254,0.0,9900.0,0.1176,36,11.158980647983906,9.200391041122515,0.3544524760856333,0.14104498950497057,327.69,0.05602306983137431,0.0,268.8288,0,2,2,3,0,1,0,0,1,0,0,0
